
   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server
  2026-02-27 21:28:13 /api/price-feed/quotes ............................................................. ~ 504.65ms
  2026-02-27 21:29:13 /api/price-feed/quotes ................................................................... ~ 1s
  2026-02-27 21:30:13 /api/price-feed/quotes ............................................................. ~ 515.42ms
  2026-02-27 21:31:13 /api/price-feed/quotes ............................................................. ~ 502.18ms
  2026-02-27 21:32:13 /api/price-feed/quotes ............................................................... ~ 0.49ms
  2026-02-27 21:32:14 /api/price-feed/quotes ............................................................... ~ 0.72ms
  2026-02-27 21:32:15 /api/price-feed/quotes ............................................................... ~ 0.50ms
  2026-02-27 21:32:16 /api/price-feed/quotes ............................................................... ~ 0.39ms
  2026-02-27 21:33:13 /api/price-feed/quotes ............................................................... ~ 0.50ms
  2026-02-27 21:34:13 /api/price-feed/quotes ............................................................... ~ 0.47ms
  2026-02-27 21:35:13 /api/price-feed/quotes ............................................................. ~ 501.21ms
  2026-02-27 21:36:13 /api/price-feed/quotes ............................................................... ~ 0.63ms
  2026-02-27 21:37:13 /api/price-feed/quotes ............................................................... ~ 0.56ms
  2026-02-27 21:38:13 /api/price-feed/quotes ............................................................... ~ 0.50ms
  2026-02-27 21:39:13 /api/price-feed/quotes ............................................................. ~ 501.79ms
  2026-02-27 21:40:13 /api/price-feed/quotes ............................................................. ~ 507.07ms
  2026-02-27 21:41:13 /api/price-feed/quotes ............................................................... ~ 0.91ms
  2026-02-27 21:42:13 /api/price-feed/quotes ............................................................... ~ 0.59ms
  2026-02-27 21:43:13 /api/price-feed/quotes ............................................................... ~ 0.48ms
  2026-02-27 21:44:13 /api/price-feed/quotes ............................................................. ~ 504.33ms
  2026-02-27 21:45:13 /api/price-feed/quotes ............................................................... ~ 0.67ms
  2026-02-27 21:46:13 /api/price-feed/quotes ............................................................. ~ 501.37ms
  2026-02-27 21:47:13 /api/price-feed/quotes ............................................................... ~ 0.53ms
  2026-02-27 21:48:13 /api/price-feed/quotes ............................................................... ~ 0.83ms
  2026-02-27 21:49:13 /api/price-feed/quotes ............................................................. ~ 516.30ms
  2026-02-27 21:50:13 /api/price-feed/quotes ............................................................. ~ 504.73ms
  2026-02-27 21:51:13 /api/price-feed/quotes ............................................................... ~ 0.42ms
  2026-02-27 21:52:13 /api/price-feed/quotes ............................................................... ~ 0.63ms
  2026-02-27 21:53:13 /api/price-feed/quotes ............................................................. ~ 515.43ms
