
   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server
  2026-02-28 16:46:40 /api/analytics/dashboard-summary ..................................................... ~ 0.35ms
  2026-02-28 16:46:40 /api/trades .......................................................................... ~ 0.18ms
  2026-02-28 16:46:40 /api/missed-trades ................................................................. ~ 536.06ms
  2026-02-28 16:47:40 /api/analytics/dashboard-summary ................................................... ~ 505.77ms
  2026-02-28 16:47:40 /api/trades ........................................................................ ~ 530.22ms
  2026-02-28 16:47:40 /api/missed-trades .................................................................. ~ 29.38ms
  2026-02-28 16:48:40 /api/analytics/dashboard-summary ................................................... ~ 507.06ms
  2026-02-28 16:48:40 /api/trades ........................................................................ ~ 543.36ms
  2026-02-28 16:48:40 /api/missed-trades ................................................................. ~ 563.89ms
  2026-02-28 16:49:40 /api/analytics/dashboard-summary ................................................... ~ 515.29ms
  2026-02-28 16:49:40 /api/trades ........................................................................ ~ 507.73ms
  2026-02-28 16:49:40 /api/missed-trades ................................................................. ~ 557.66ms
  2026-02-28 16:50:40 /api/analytics/dashboard-summary ................................................... ~ 501.71ms
  2026-02-28 16:50:40 /api/trades .......................................................................... ~ 0.30ms
  2026-02-28 16:50:40 /api/missed-trades .................................................................. ~ 31.69ms
  2026-02-28 16:51:40 /api/analytics/dashboard-summary ................................................... ~ 503.40ms
  2026-02-28 16:51:40 /api/trades .......................................................................... ~ 0.28ms
  2026-02-28 16:51:40 /api/missed-trades ................................................................. ~ 549.48ms
  2026-02-28 16:52:40 /api/analytics/dashboard-summary ................................................... ~ 504.18ms
  2026-02-28 16:52:40 /api/trades ........................................................................ ~ 529.53ms
  2026-02-28 16:52:40 /api/missed-trades ................................................................. ~ 541.72ms
  2026-02-28 16:53:40 /api/analytics/dashboard-summary ................................................... ~ 510.86ms
  2026-02-28 16:53:40 /api/trades .............................................................................. ~ 1s
  2026-02-28 16:53:40 /api/missed-trades ................................................................. ~ 590.58ms
  2026-02-28 16:54:40 /api/analytics/dashboard-summary ..................................................... ~ 0.57ms
  2026-02-28 16:54:40 /api/trades ........................................................................ ~ 509.43ms
  2026-02-28 16:54:40 /api/missed-trades ................................................................. ~ 539.15ms
  2026-02-28 16:55:40 /api/analytics/dashboard-summary ................................................... ~ 515.81ms
  2026-02-28 16:55:40 /api/trades .......................................................................... ~ 0.34ms
  2026-02-28 16:55:40 /api/missed-trades .................................................................. ~ 35.94ms
  2026-02-28 16:56:40 /api/analytics/dashboard-summary ..................................................... ~ 0.47ms
  2026-02-28 16:56:40 /api/trades ........................................................................ ~ 514.30ms
  2026-02-28 16:56:40 /api/missed-trades ................................................................. ~ 550.66ms
  2026-02-28 16:57:40 /api/analytics/dashboard-summary ................................................... ~ 514.34ms
  2026-02-28 16:57:40 /api/trades .......................................................................... ~ 0.31ms
  2026-02-28 16:57:40 /api/missed-trades ................................................................. ~ 553.24ms
  2026-02-28 16:58:40 /api/analytics/dashboard-summary ................................................... ~ 501.39ms
  2026-02-28 16:58:40 /api/trades ........................................................................ ~ 520.60ms
  2026-02-28 16:58:40 /api/missed-trades ................................................................. ~ 546.38ms
  2026-02-28 16:59:40 /api/analytics/dashboard-summary ................................................... ~ 512.97ms
  2026-02-28 16:59:40 /api/trades .......................................................................... ~ 0.35ms
  2026-02-28 16:59:40 /api/missed-trades .................................................................. ~ 37.62ms
  2026-02-28 17:00:40 /api/analytics/dashboard-summary ................................................... ~ 511.43ms
  2026-02-28 17:00:40 /api/trades .......................................................................... ~ 0.39ms
  2026-02-28 17:00:40 /api/missed-trades .................................................................. ~ 33.29ms
  2026-02-28 17:01:40 /api/analytics/dashboard-summary ................................................... ~ 501.38ms
  2026-02-28 17:01:40 /api/trades ........................................................................ ~ 500.63ms
  2026-02-28 17:01:40 /api/missed-trades ................................................................. ~ 554.70ms
  2026-02-28 17:02:40 /api/analytics/dashboard-summary ..................................................... ~ 0.52ms
  2026-02-28 17:02:40 /api/trades ........................................................................ ~ 529.68ms
  2026-02-28 17:02:40 /api/missed-trades ................................................................. ~ 554.10ms
  2026-02-28 17:03:40 /api/analytics/dashboard-summary ................................................... ~ 500.56ms
  2026-02-28 17:03:40 /api/trades .......................................................................... ~ 0.32ms
  2026-02-28 17:03:40 /api/missed-trades ................................................................. ~ 545.10ms
  2026-02-28 17:04:40 /api/analytics/dashboard-summary ................................................... ~ 501.98ms
  2026-02-28 17:04:40 /api/trades .......................................................................... ~ 0.30ms
  2026-02-28 17:04:40 /api/missed-trades .................................................................. ~ 37.68ms
  2026-02-28 17:05:40 /api/analytics/dashboard-summary ................................................... ~ 501.08ms
  2026-02-28 17:05:40 /api/trades .............................................................................. ~ 1s
  2026-02-28 17:05:40 /api/missed-trades ................................................................. ~ 565.17ms
  2026-02-28 17:06:40 /api/analytics/dashboard-summary ................................................... ~ 501.41ms
  2026-02-28 17:06:40 /api/trades .......................................................................... ~ 0.20ms
  2026-02-28 17:06:40 /api/missed-trades ................................................................. ~ 557.60ms
  2026-02-28 17:07:40 /api/analytics/dashboard-summary ................................................... ~ 514.33ms
  2026-02-28 17:07:40 /api/trades .......................................................................... ~ 0.35ms
  2026-02-28 17:07:40 /api/missed-trades .................................................................. ~ 55.04ms
  2026-02-28 17:08:40 /api/analytics/dashboard-summary ..................................................... ~ 0.45ms
  2026-02-28 17:08:40 /api/trades ........................................................................ ~ 504.43ms
  2026-02-28 17:08:40 /api/missed-trades ................................................................. ~ 552.50ms
  2026-02-28 17:09:40 /api/analytics/dashboard-summary ................................................... ~ 514.70ms
  2026-02-28 17:09:40 /api/trades .......................................................................... ~ 0.28ms
  2026-02-28 17:09:40 /api/missed-trades ................................................................. ~ 544.94ms
  2026-02-28 17:10:40 /api/analytics/dashboard-summary ..................................................... ~ 0.39ms
  2026-02-28 17:10:40 /api/trades ........................................................................ ~ 511.55ms
  2026-02-28 17:10:40 /api/missed-trades ................................................................. ~ 572.60ms
  2026-02-28 17:11:40 /api/analytics/dashboard-summary ................................................... ~ 502.70ms
  2026-02-28 17:11:40 /api/trades .......................................................................... ~ 0.32ms
  2026-02-28 17:11:40 /api/missed-trades ................................................................. ~ 554.35ms
  2026-02-28 17:12:40 /api/analytics/dashboard-summary ..................................................... ~ 0.49ms
  2026-02-28 17:12:40 /api/trades ........................................................................ ~ 500.83ms
  2026-02-28 17:12:40 /api/missed-trades ................................................................. ~ 562.98ms
  2026-02-28 17:13:40 /api/analytics/dashboard-summary ................................................... ~ 515.94ms
  2026-02-28 17:13:40 /api/trades .......................................................................... ~ 0.45ms
  2026-02-28 17:13:40 /api/missed-trades ................................................................. ~ 570.81ms
  2026-02-28 17:14:40 /api/analytics/dashboard-summary ................................................... ~ 513.76ms
  2026-02-28 17:14:40 /api/trades .......................................................................... ~ 0.32ms
  2026-02-28 17:14:40 /api/missed-trades .................................................................. ~ 34.84ms
  2026-02-28 17:15:40 /api/analytics/dashboard-summary ................................................... ~ 500.68ms
  2026-02-28 17:15:40 /api/trades ........................................................................ ~ 512.96ms
  2026-02-28 17:15:40 /api/missed-trades ................................................................. ~ 567.40ms
  2026-02-28 17:16:40 /api/analytics/dashboard-summary ................................................... ~ 501.74ms
  2026-02-28 17:16:40 /api/trades .......................................................................... ~ 0.32ms
  2026-02-28 17:16:40 /api/missed-trades ................................................................. ~ 547.60ms
  2026-02-28 17:17:40 /api/analytics/dashboard-summary ..................................................... ~ 0.55ms
  2026-02-28 17:17:40 /api/trades ........................................................................ ~ 512.59ms
  2026-02-28 17:17:40 /api/missed-trades ................................................................. ~ 545.63ms
  2026-02-28 17:18:40 /api/analytics/dashboard-summary ..................................................... ~ 0.42ms
  2026-02-28 17:18:40 /api/trades ........................................................................ ~ 511.62ms
  2026-02-28 17:18:40 /api/missed-trades ................................................................. ~ 540.85ms
  2026-02-28 17:19:40 /api/analytics/dashboard-summary ................................................... ~ 502.24ms
  2026-02-28 17:19:40 /api/trades .......................................................................... ~ 0.37ms
  2026-02-28 17:19:40 /api/missed-trades ................................................................. ~ 552.48ms
  2026-02-28 17:20:40 /api/analytics/dashboard-summary ................................................... ~ 512.64ms
  2026-02-28 17:20:40 /api/trades ........................................................................ ~ 547.00ms
  2026-02-28 17:20:40 /api/missed-trades ................................................................. ~ 555.72ms
  2026-02-28 17:21:40 /api/analytics/dashboard-summary ................................................... ~ 504.06ms
  2026-02-28 17:21:40 /api/trades ........................................................................ ~ 511.47ms
  2026-02-28 17:21:40 /api/missed-trades ................................................................. ~ 569.48ms
  2026-02-28 17:22:40 /api/analytics/dashboard-summary ..................................................... ~ 0.54ms
  2026-02-28 17:22:40 /api/trades ........................................................................ ~ 552.75ms
  2026-02-28 17:22:40 /api/missed-trades ................................................................. ~ 554.07ms
  2026-02-28 17:23:40 /api/analytics/dashboard-summary ................................................... ~ 514.60ms
  2026-02-28 17:23:40 /api/trades ........................................................................ ~ 548.25ms
  2026-02-28 17:23:40 /api/missed-trades .................................................................. ~ 49.98ms
  2026-02-28 17:24:40 /api/analytics/dashboard-summary ..................................................... ~ 0.34ms
  2026-02-28 17:24:40 /api/trades ........................................................................ ~ 507.83ms
  2026-02-28 17:24:40 /api/missed-trades ................................................................. ~ 570.76ms
  2026-02-28 17:25:40 /api/analytics/dashboard-summary ................................................... ~ 515.81ms
  2026-02-28 17:25:40 /api/trades .......................................................................... ~ 0.62ms
  2026-02-28 17:25:40 /api/missed-trades ................................................................. ~ 567.41ms
  2026-02-28 17:26:40 /api/analytics/dashboard-summary ................................................... ~ 502.66ms
  2026-02-28 17:26:40 /api/trades ........................................................................ ~ 528.03ms
  2026-02-28 17:26:40 /api/missed-trades ................................................................. ~ 562.97ms
  2026-02-28 17:27:40 /api/analytics/dashboard-summary ................................................... ~ 505.28ms
  2026-02-28 17:27:40 /api/trades ........................................................................ ~ 495.12ms
  2026-02-28 17:27:40 /api/missed-trades ................................................................. ~ 551.60ms
  2026-02-28 17:28:40 /api/analytics/dashboard-summary ..................................................... ~ 0.53ms
  2026-02-28 17:28:40 /api/trades ........................................................................ ~ 492.31ms
  2026-02-28 17:28:40 /api/missed-trades ................................................................. ~ 555.05ms
  2026-02-28 17:29:40 /api/analytics/dashboard-summary ................................................... ~ 494.14ms
  2026-02-28 17:29:40 /api/trades .......................................................................... ~ 0.21ms
  2026-02-28 17:29:40 /api/missed-trades ................................................................. ~ 544.50ms
  2026-02-28 17:30:40 /api/analytics/dashboard-summary ................................................... ~ 514.33ms
  2026-02-28 17:30:40 /api/trades .......................................................................... ~ 0.36ms
  2026-02-28 17:30:40 /api/missed-trades .................................................................. ~ 34.26ms
  2026-02-28 17:31:40 /api/analytics/dashboard-summary ................................................... ~ 511.18ms
  2026-02-28 17:31:40 /api/trades ........................................................................ ~ 523.15ms
  2026-02-28 17:31:40 /api/missed-trades ................................................................. ~ 579.75ms
  2026-02-28 17:32:40 /api/analytics/dashboard-summary ................................................... ~ 500.80ms
  2026-02-28 17:32:40 /api/trades .......................................................................... ~ 0.46ms
  2026-02-28 17:32:40 /api/missed-trades ................................................................. ~ 585.86ms
  2026-02-28 17:33:40 /api/analytics/dashboard-summary ................................................... ~ 513.78ms
  2026-02-28 17:33:40 /api/trades ........................................................................ ~ 514.40ms
  2026-02-28 17:33:40 /api/missed-trades ................................................................. ~ 551.98ms
  2026-02-28 17:34:40 /api/analytics/dashboard-summary ..................................................... ~ 0.38ms
  2026-02-28 17:34:40 /api/trades ........................................................................ ~ 533.62ms
  2026-02-28 17:34:40 /api/missed-trades ................................................................. ~ 563.11ms
  2026-02-28 17:35:40 /api/analytics/dashboard-summary ................................................... ~ 500.81ms
  2026-02-28 17:35:40 /api/trades .......................................................................... ~ 0.58ms
  2026-02-28 17:35:40 /api/missed-trades ................................................................. ~ 549.42ms
  2026-02-28 17:36:40 /api/analytics/dashboard-summary ................................................... ~ 512.01ms
  2026-02-28 17:36:40 /api/trades .......................................................................... ~ 0.25ms
  2026-02-28 17:36:40 /api/missed-trades ................................................................. ~ 534.22ms
  2026-02-28 17:37:40 /api/analytics/dashboard-summary ................................................... ~ 503.80ms
  2026-02-28 17:37:40 /api/trades ........................................................................ ~ 516.21ms
  2026-02-28 17:37:40 /api/missed-trades ................................................................. ~ 578.09ms
  2026-02-28 17:38:40 /api/analytics/dashboard-summary ..................................................... ~ 0.73ms
  2026-02-28 17:38:40 /api/trades ........................................................................ ~ 514.52ms
  2026-02-28 17:38:40 /api/missed-trades ................................................................. ~ 565.86ms
  2026-02-28 17:39:40 /api/analytics/dashboard-summary ................................................... ~ 501.49ms
  2026-02-28 17:39:40 /api/trades .......................................................................... ~ 0.20ms
  2026-02-28 17:39:40 /api/missed-trades ................................................................. ~ 542.48ms
  2026-02-28 17:40:40 /api/analytics/dashboard-summary ................................................... ~ 509.57ms
  2026-02-28 17:40:40 /api/trades .......................................................................... ~ 0.26ms
  2026-02-28 17:40:40 /api/missed-trades ................................................................. ~ 549.48ms
  2026-02-28 17:41:40 /api/analytics/dashboard-summary ................................................... ~ 504.39ms
  2026-02-28 17:41:40 /api/trades ........................................................................ ~ 497.44ms
  2026-02-28 17:41:40 /api/missed-trades ................................................................. ~ 556.10ms
  2026-02-28 17:42:40 /api/analytics/dashboard-summary ..................................................... ~ 0.64ms
  2026-02-28 17:42:40 /api/trades ........................................................................ ~ 533.24ms
  2026-02-28 17:42:40 /api/missed-trades ................................................................. ~ 567.42ms
  2026-02-28 17:43:40 /api/analytics/dashboard-summary ................................................... ~ 500.70ms
  2026-02-28 17:43:40 /api/trades .......................................................................... ~ 0.30ms
  2026-02-28 17:43:40 /api/missed-trades ................................................................. ~ 550.45ms
  2026-02-28 17:44:40 /api/analytics/dashboard-summary ................................................... ~ 495.04ms
  2026-02-28 17:44:40 /api/trades .......................................................................... ~ 0.23ms
  2026-02-28 17:44:40 /api/missed-trades .................................................................. ~ 35.88ms
  2026-02-28 17:45:40 /api/analytics/dashboard-summary ................................................... ~ 503.89ms
  2026-02-28 17:45:40 /api/trades .......................................................................... ~ 0.35ms
  2026-02-28 17:45:40 /api/missed-trades ................................................................. ~ 554.70ms
  2026-02-28 17:46:40 /api/analytics/dashboard-summary ................................................... ~ 515.21ms
  2026-02-28 17:46:40 /api/trades .......................................................................... ~ 0.20ms
  2026-02-28 17:46:40 /api/missed-trades ................................................................. ~ 541.26ms
  2026-02-28 17:47:40 /api/analytics/dashboard-summary ................................................... ~ 512.88ms
  2026-02-28 17:47:40 /api/trades .......................................................................... ~ 0.29ms
  2026-02-28 17:47:40 /api/missed-trades ................................................................. ~ 560.69ms
  2026-02-28 17:48:40 /api/analytics/dashboard-summary ................................................... ~ 515.88ms
  2026-02-28 17:48:40 /api/trades .......................................................................... ~ 0.24ms
  2026-02-28 17:48:40 /api/missed-trades ................................................................. ~ 570.09ms
  2026-02-28 17:49:40 /api/analytics/dashboard-summary ..................................................... ~ 0.46ms
  2026-02-28 17:49:40 /api/trades ........................................................................ ~ 516.38ms
  2026-02-28 17:49:40 /api/missed-trades ................................................................. ~ 576.24ms
  2026-02-28 17:50:40 /api/analytics/dashboard-summary ..................................................... ~ 0.46ms
  2026-02-28 17:50:40 /api/trades ........................................................................ ~ 510.38ms
  2026-02-28 17:50:40 /api/missed-trades ................................................................. ~ 564.63ms
  2026-02-28 17:51:40 /api/analytics/dashboard-summary ................................................... ~ 506.50ms
  2026-02-28 17:51:40 /api/trades .......................................................................... ~ 0.39ms
  2026-02-28 17:51:40 /api/missed-trades .................................................................. ~ 43.18ms
  2026-02-28 17:52:40 /api/analytics/dashboard-summary ................................................... ~ 502.62ms
  2026-02-28 17:52:40 /api/trades .......................................................................... ~ 0.26ms
  2026-02-28 17:52:40 /api/missed-trades .................................................................. ~ 36.39ms
  2026-02-28 17:53:40 /api/analytics/dashboard-summary ................................................... ~ 516.55ms
  2026-02-28 17:53:40 /api/trades .......................................................................... ~ 0.31ms
  2026-02-28 17:53:40 /api/missed-trades ................................................................. ~ 559.75ms
  2026-02-28 17:54:40 /api/analytics/dashboard-summary ................................................... ~ 515.81ms
  2026-02-28 17:54:40 /api/trades .......................................................................... ~ 0.37ms
  2026-02-28 17:54:40 /api/missed-trades ................................................................. ~ 570.27ms
  2026-02-28 17:55:40 /api/analytics/dashboard-summary ................................................... ~ 502.80ms
  2026-02-28 17:55:40 /api/trades ........................................................................ ~ 511.85ms
  2026-02-28 17:55:40 /api/missed-trades ................................................................. ~ 572.57ms
  2026-02-28 17:56:40 /api/analytics/dashboard-summary ..................................................... ~ 0.52ms
  2026-02-28 17:56:40 /api/trades ........................................................................ ~ 511.39ms
  2026-02-28 17:56:40 /api/missed-trades ................................................................. ~ 541.50ms
  2026-02-28 17:57:40 /api/analytics/dashboard-summary ................................................... ~ 502.09ms
  2026-02-28 17:57:40 /api/trades .......................................................................... ~ 0.28ms
  2026-02-28 17:57:40 /api/missed-trades .................................................................. ~ 37.96ms
  2026-02-28 17:58:40 /api/analytics/dashboard-summary ................................................... ~ 502.87ms
  2026-02-28 17:58:40 /api/trades .......................................................................... ~ 0.20ms
  2026-02-28 17:58:40 /api/missed-trades ................................................................. ~ 546.70ms
  2026-02-28 17:59:40 /api/analytics/dashboard-summary ................................................... ~ 502.67ms
  2026-02-28 17:59:40 /api/trades ........................................................................ ~ 509.18ms
  2026-02-28 17:59:40 /api/missed-trades ................................................................. ~ 552.56ms
  2026-02-28 18:00:40 /api/analytics/dashboard-summary ................................................... ~ 500.72ms
  2026-02-28 18:00:40 /api/trades .......................................................................... ~ 0.36ms
  2026-02-28 18:00:40 /api/missed-trades ................................................................. ~ 556.70ms
  2026-02-28 18:01:40 /api/analytics/dashboard-summary ................................................... ~ 516.67ms
  2026-02-28 18:01:40 /api/trades ........................................................................ ~ 501.84ms
  2026-02-28 18:01:40 /api/missed-trades ................................................................. ~ 556.24ms
  2026-02-28 18:02:40 /api/analytics/dashboard-summary ................................................... ~ 511.29ms
  2026-02-28 18:02:40 /api/trades ........................................................................ ~ 517.09ms
  2026-02-28 18:02:40 /api/missed-trades ................................................................. ~ 578.96ms
  2026-02-28 18:03:40 /api/analytics/dashboard-summary ................................................... ~ 506.00ms
  2026-02-28 18:03:40 /api/trades ........................................................................ ~ 500.05ms
  2026-02-28 18:03:40 /api/missed-trades ................................................................. ~ 551.67ms
  2026-02-28 18:04:40 /api/analytics/dashboard-summary ..................................................... ~ 0.46ms
  2026-02-28 18:04:40 /api/trades ........................................................................ ~ 508.68ms
  2026-02-28 18:04:40 /api/missed-trades ................................................................. ~ 557.45ms
  2026-02-28 18:05:40 /api/analytics/dashboard-summary ................................................... ~ 501.63ms
  2026-02-28 18:05:40 /api/trades .......................................................................... ~ 0.31ms
  2026-02-28 18:05:40 /api/missed-trades ................................................................. ~ 544.49ms
  2026-02-28 18:06:40 /api/analytics/dashboard-summary ................................................... ~ 513.40ms
  2026-02-28 18:06:40 /api/trades ........................................................................ ~ 531.90ms
  2026-02-28 18:06:40 /api/missed-trades ................................................................. ~ 567.76ms
  2026-02-28 18:07:40 /api/analytics/dashboard-summary ................................................... ~ 501.41ms
  2026-02-28 18:07:40 /api/trades ........................................................................ ~ 503.03ms
  2026-02-28 18:07:40 /api/missed-trades ................................................................. ~ 536.59ms
  2026-02-28 18:08:40 /api/analytics/dashboard-summary ................................................... ~ 515.70ms
  2026-02-28 18:08:40 /api/trades .......................................................................... ~ 0.30ms
  2026-02-28 18:08:40 /api/missed-trades ................................................................. ~ 549.82ms
  2026-02-28 18:09:40 /api/analytics/dashboard-summary ................................................... ~ 515.64ms
  2026-02-28 18:09:40 /api/trades ........................................................................ ~ 504.31ms
  2026-02-28 18:09:40 /api/missed-trades ................................................................. ~ 554.32ms
  2026-02-28 18:10:40 /api/analytics/dashboard-summary ..................................................... ~ 0.51ms
  2026-02-28 18:10:40 /api/trades ......................................................................... ~ 23.83ms
  2026-02-28 18:10:40 /api/missed-trades ................................................................. ~ 544.82ms
  2026-02-28 18:11:40 /api/analytics/dashboard-summary ................................................... ~ 501.42ms
  2026-02-28 18:11:40 /api/trades ........................................................................ ~ 520.13ms
  2026-02-28 18:11:40 /api/missed-trades ................................................................. ~ 560.91ms
  2026-02-28 18:12:40 /api/analytics/dashboard-summary ................................................... ~ 514.43ms
  2026-02-28 18:12:40 /api/trades .......................................................................... ~ 0.38ms
  2026-02-28 18:12:40 /api/missed-trades .................................................................. ~ 45.70ms
  2026-02-28 18:13:44 /api/analytics/dashboard-summary ................................................... ~ 502.68ms
  2026-02-28 18:13:44 /api/trades .......................................................................... ~ 0.28ms
  2026-02-28 18:13:44 /api/missed-trades ................................................................. ~ 545.92ms
  2026-02-28 18:14:44 /api/analytics/dashboard-summary ................................................... ~ 516.29ms
  2026-02-28 18:14:44 /api/trades ........................................................................ ~ 534.47ms
  2026-02-28 18:14:44 /api/missed-trades ................................................................. ~ 548.44ms
  2026-02-28 18:15:44 /api/analytics/dashboard-summary ..................................................... ~ 0.47ms
  2026-02-28 18:15:44 /api/trades ........................................................................ ~ 534.19ms
  2026-02-28 18:15:44 /api/missed-trades ................................................................. ~ 548.61ms
  2026-02-28 18:16:44 /api/analytics/dashboard-summary ..................................................... ~ 0.39ms
  2026-02-28 18:16:44 /api/trades ........................................................................ ~ 508.85ms
  2026-02-28 18:16:44 /api/missed-trades ................................................................. ~ 571.66ms
  2026-02-28 18:17:44 /api/analytics/dashboard-summary ................................................... ~ 503.48ms
  2026-02-28 18:17:44 /api/trades .......................................................................... ~ 0.22ms
  2026-02-28 18:17:44 /api/missed-trades ................................................................. ~ 549.59ms
  2026-02-28 18:18:44 /api/analytics/dashboard-summary ................................................... ~ 510.50ms
  2026-02-28 18:18:44 /api/trades .......................................................................... ~ 0.33ms
  2026-02-28 18:18:44 /api/missed-trades .................................................................. ~ 50.52ms
  2026-02-28 18:19:44 /api/analytics/dashboard-summary ................................................... ~ 501.30ms
  2026-02-28 18:19:44 /api/trades ........................................................................ ~ 546.28ms
  2026-02-28 18:19:44 /api/missed-trades ................................................................. ~ 564.53ms
  2026-02-28 18:20:44 /api/analytics/dashboard-summary ................................................... ~ 513.18ms
  2026-02-28 18:20:44 /api/trades ........................................................................ ~ 531.21ms
  2026-02-28 18:20:44 /api/missed-trades ................................................................. ~ 552.97ms
  2026-02-28 18:21:44 /api/analytics/dashboard-summary ..................................................... ~ 0.48ms
  2026-02-28 18:21:44 /api/trades ........................................................................ ~ 515.29ms
  2026-02-28 18:21:44 /api/missed-trades ................................................................. ~ 553.57ms
  2026-02-28 18:22:44 /api/analytics/dashboard-summary ..................................................... ~ 0.42ms
  2026-02-28 18:22:44 /api/trades ........................................................................ ~ 515.12ms
  2026-02-28 18:22:44 /api/missed-trades ................................................................. ~ 585.52ms
  2026-02-28 18:23:44 /api/analytics/dashboard-summary ................................................... ~ 502.32ms
  2026-02-28 18:23:44 /api/trades .......................................................................... ~ 0.31ms
  2026-02-28 18:23:44 /api/missed-trades ................................................................. ~ 549.89ms
  2026-02-28 18:24:44 /api/analytics/dashboard-summary ................................................... ~ 503.19ms
  2026-02-28 18:24:44 /api/trades .......................................................................... ~ 0.21ms
  2026-02-28 18:24:44 /api/missed-trades ................................................................. ~ 568.33ms
  2026-02-28 18:25:44 /api/analytics/dashboard-summary ................................................... ~ 516.45ms
  2026-02-28 18:25:44 /api/trades .............................................................................. ~ 1s
  2026-02-28 18:25:44 /api/missed-trades ................................................................. ~ 580.99ms
  2026-02-28 18:26:44 /api/analytics/dashboard-summary ..................................................... ~ 0.67ms
  2026-02-28 18:26:44 /api/trades ........................................................................ ~ 502.77ms
  2026-02-28 18:26:44 /api/missed-trades ................................................................. ~ 550.41ms
  2026-02-28 18:27:44 /api/analytics/dashboard-summary ................................................... ~ 502.52ms
  2026-02-28 18:27:44 /api/trades .......................................................................... ~ 0.35ms
  2026-02-28 18:27:44 /api/missed-trades .................................................................. ~ 45.96ms
  2026-02-28 18:28:44 /api/analytics/dashboard-summary ................................................... ~ 503.68ms
  2026-02-28 18:28:44 /api/trades .......................................................................... ~ 0.37ms
  2026-02-28 18:28:44 /api/missed-trades .................................................................. ~ 56.81ms
  2026-02-28 18:29:44 /api/analytics/dashboard-summary ................................................... ~ 500.87ms
  2026-02-28 18:29:44 /api/trades ........................................................................ ~ 511.39ms
  2026-02-28 18:29:44 /api/missed-trades ................................................................. ~ 564.48ms
  2026-02-28 18:30:44 /api/analytics/dashboard-summary ................................................... ~ 500.60ms
  2026-02-28 18:30:44 /api/trades .......................................................................... ~ 0.54ms
  2026-02-28 18:30:44 /api/missed-trades ................................................................. ~ 567.06ms
  2026-02-28 18:31:44 /api/analytics/dashboard-summary ................................................... ~ 515.05ms
  2026-02-28 18:31:44 /api/trades ........................................................................ ~ 526.52ms
  2026-02-28 18:31:44 /api/missed-trades ................................................................. ~ 578.75ms
  2026-02-28 18:32:44 /api/analytics/dashboard-summary ................................................... ~ 506.58ms
  2026-02-28 18:32:44 /api/trades ........................................................................ ~ 538.06ms
  2026-02-28 18:32:44 /api/missed-trades .................................................................. ~ 29.29ms
  2026-02-28 18:33:44 /api/analytics/dashboard-summary ................................................... ~ 501.90ms
  2026-02-28 18:33:44 /api/trades ........................................................................ ~ 524.53ms
  2026-02-28 18:33:44 /api/missed-trades ................................................................. ~ 558.36ms
  2026-02-28 18:34:44 /api/analytics/dashboard-summary ................................................... ~ 500.59ms
  2026-02-28 18:34:44 /api/trades .......................................................................... ~ 0.22ms
  2026-02-28 18:34:44 /api/missed-trades ................................................................. ~ 556.64ms
  2026-02-28 18:35:44 /api/analytics/dashboard-summary ................................................... ~ 504.38ms
  2026-02-28 18:35:44 /api/trades ........................................................................ ~ 534.83ms
  2026-02-28 18:35:44 /api/missed-trades .................................................................. ~ 52.23ms
  2026-02-28 18:36:44 /api/analytics/dashboard-summary ..................................................... ~ 0.45ms
  2026-02-28 18:36:44 /api/trades ........................................................................ ~ 536.33ms
  2026-02-28 18:36:44 /api/missed-trades ................................................................. ~ 543.55ms
  2026-02-28 18:37:44 /api/analytics/dashboard-summary ................................................... ~ 503.06ms
  2026-02-28 18:37:44 /api/trades ........................................................................ ~ 492.95ms
  2026-02-28 18:37:44 /api/missed-trades ................................................................. ~ 554.73ms
  2026-02-28 18:38:44 /api/analytics/dashboard-summary ..................................................... ~ 1.26ms
  2026-02-28 18:38:44 /api/trades ......................................................................... ~ 26.22ms
  2026-02-28 18:38:44 /api/missed-trades ................................................................. ~ 526.66ms
  2026-02-28 18:39:44 /api/trades .......................................................................... ~ 1.53ms
  2026-02-28 18:39:44 /api/analytics/dashboard-summary ................................................... ~ 548.17ms
  2026-02-28 18:39:44 /api/missed-trades ................................................................. ~ 539.90ms
  2026-02-28 18:40:44 /api/analytics/dashboard-summary ................................................... ~ 501.70ms
  2026-02-28 18:40:44 /api/trades ........................................................................ ~ 528.30ms
  2026-02-28 18:40:44 /api/missed-trades .................................................................. ~ 32.96ms
  2026-02-28 18:41:44 /api/analytics/dashboard-summary ................................................... ~ 507.43ms
  2026-02-28 18:41:44 /api/trades .......................................................................... ~ 0.29ms
  2026-02-28 18:41:44 /api/missed-trades ................................................................. ~ 545.44ms
  2026-02-28 18:42:44 /api/analytics/dashboard-summary ................................................... ~ 502.28ms
  2026-02-28 18:42:44 /api/trades .......................................................................... ~ 0.31ms
  2026-02-28 18:42:44 /api/missed-trades ................................................................. ~ 548.42ms
  2026-02-28 18:43:44 /api/analytics/dashboard-summary ................................................... ~ 509.38ms
  2026-02-28 18:43:44 /api/trades ........................................................................ ~ 515.94ms
  2026-02-28 18:43:44 /api/missed-trades ................................................................. ~ 574.95ms
  2026-02-28 18:44:44 /api/analytics/dashboard-summary ..................................................... ~ 0.40ms
  2026-02-28 18:44:44 /api/trades ........................................................................ ~ 506.61ms
  2026-02-28 18:44:44 /api/missed-trades ................................................................. ~ 554.44ms
